submission_id,RT,adj_cond,age,assignment_id,botresponse,comments,condition,context,context_picture,education,enjoyment,experiment_id,fairprice,hit_id,item,languages,picture,problems,question1,question2,response,sentence,sex,size_adj,size_target,startDate,startTime,text,trial_name,trial_number,understand,worker_id
236,,incongruent,35,3G2UL9A02E2950CC06EZUHB7CMC763,linda,none,predicative,You see a parade of animals.,images/animal_parade_big.png,graduated_college,1,6,0.50,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,dogs,English,images/great-dane.png,no,That , is small.,dog,You say to your friend:,male,small,big,Mon Aug 05 2019 14:36:59 GMT-0500 (Central Daylight Time),1565033819660,This one is also in the parade.,main1,2,yes,A14WLAP6TCEKO0
236,,incongruent,35,3G2UL9A02E2950CC06EZUHB7CMC763,linda,none,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,0.50,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,primates,English,images/spider-monkey.png,no,That , is big.,monkey,You say to your friend:,male,big,small,Mon Aug 05 2019 14:36:59 GMT-0500 (Central Daylight Time),1565033819660,This one is also in the parade.,main1,3,yes,A14WLAP6TCEKO0
236,,incongruent,35,3G2UL9A02E2950CC06EZUHB7CMC763,linda,none,predicative,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,0.50,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,birds,English,images/hummingbird.png,no,That , is big.,hummingbird,You say to your friend:,male,big,small,Mon Aug 05 2019 14:36:59 GMT-0500 (Central Daylight Time),1565033819660,This one is also in the parade.,main2,1,yes,A14WLAP6TCEKO0
236,,incongruent,35,3G2UL9A02E2950CC06EZUHB7CMC763,linda,none,predicative,You see the following items in a landscape.,images/landscape_big.png,graduated_college,1,6,0.50,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,trees,English,images/redwood.png,no,That , is small.,tree,You say to your friend:,male,small,big,Mon Aug 05 2019 14:36:59 GMT-0500 (Central Daylight Time),1565033819660,This one is also in the landscape.,main2,2,yes,A14WLAP6TCEKO0
236,,incongruent,35,3G2UL9A02E2950CC06EZUHB7CMC763,linda,none,predicative,You see a parade of animals.,images/fish_parade_small.png,graduated_college,1,6,0.50,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,fish,English,images/goldfish.png,no,That , is big.,fish,You say to your friend:,male,big,small,Mon Aug 05 2019 14:36:59 GMT-0500 (Central Daylight Time),1565033819660,This one is also in the parade.,main2,3,yes,A14WLAP6TCEKO0
235,,congruent,27,3MHW492WW11D5TY05KOWPROWO41MVN,susan,Nice and quick HIT!,prenominal,You see the following items in a landscape.,images/landscape_big.png,graduated_high_school,2,6,0.60,335HHSX8CDT2WEZAX03N3GE5MTTDHY,trees,English,images/redwood.png,No,That's a big ,,tree,You say to your friend:,male,big,big,Mon Aug 05 2019 15:36:55 GMT-0400 (Eastern Daylight Time),1565033815545,This one is also in the landscape.,main1,1,yes,A7KKB6J717F1V
235,,congruent,27,3MHW492WW11D5TY05KOWPROWO41MVN,susan,Nice and quick HIT!,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_high_school,2,6,0.60,335HHSX8CDT2WEZAX03N3GE5MTTDHY,dogs,English,images/chihuahua.png,No,That's a small ,,dog,You say to your friend:,male,small,small,Mon Aug 05 2019 15:36:55 GMT-0400 (Eastern Daylight Time),1565033815545,This one is also in the parade.,main1,2,yes,A7KKB6J717F1V
235,,congruent,27,3MHW492WW11D5TY05KOWPROWO41MVN,susan,Nice and quick HIT!,prenominal,You see a collection of plants.,images/plant_parade_small.png,graduated_high_school,2,6,0.60,335HHSX8CDT2WEZAX03N3GE5MTTDHY,flowers,English,images/daisy.png,No,That's a small ,,twig,You say to your friend:,male,small,small,Mon Aug 05 2019 15:36:55 GMT-0400 (Eastern Daylight Time),1565033815545,This one is also in the collection.,main1,3,yes,A7KKB6J717F1V
235,,congruent,27,3MHW492WW11D5TY05KOWPROWO41MVN,susan,Nice and quick HIT!,prenominal,You see a parade of animals.,images/fish_parade_small.png,graduated_high_school,2,6,0.60,335HHSX8CDT2WEZAX03N3GE5MTTDHY,fish,English,images/goldfish.png,No,That's a small ,,fish,You say to your friend:,male,small,small,Mon Aug 05 2019 15:36:55 GMT-0400 (Eastern Daylight Time),1565033815545,This one is also in the parade.,main2,1,yes,A7KKB6J717F1V
235,,congruent,27,3MHW492WW11D5TY05KOWPROWO41MVN,susan,Nice and quick HIT!,prenominal,You see a parade of animals.,images/primates_parade_big.png,graduated_high_school,2,6,0.60,335HHSX8CDT2WEZAX03N3GE5MTTDHY,primates,English,images/gorilla.png,No,That's a big ,,ape,You say to your friend:,male,big,big,Mon Aug 05 2019 15:36:55 GMT-0400 (Eastern Daylight Time),1565033815545,This one is also in the parade.,main2,2,yes,A7KKB6J717F1V
235,,congruent,27,3MHW492WW11D5TY05KOWPROWO41MVN,susan,Nice and quick HIT!,prenominal,You see a parade of animals.,images/birds_parade_big.png,graduated_high_school,2,6,0.60,335HHSX8CDT2WEZAX03N3GE5MTTDHY,birds,English,images/swan.png,No,That's a big ,,bird,You say to your friend:,male,big,big,Mon Aug 05 2019 15:36:55 GMT-0400 (Eastern Daylight Time),1565033815545,This one is also in the parade.,main2,3,yes,A7KKB6J717F1V
234,,congruent,25,31N2WW6R9SENNA40ZNEDB6C40JT3FX,jessica,,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,.7,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,dogs,Cantonese,images/chihuahua.png,no problems,That's a small ,,dog,You say to your friend:,male,small,small,Mon Aug 05 2019 15:33:45 GMT-0400 (Eastern Daylight Time),1565033625243,This one is also in the parade.,main1,1,yes,A2JTSH1VPJQ8FR
234,,congruent,25,31N2WW6R9SENNA40ZNEDB6C40JT3FX,jessica,,prenominal,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,.7,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,primates,Cantonese,images/spider-monkey.png,no problems,That's a small ,,monkey,You say to your friend:,male,small,small,Mon Aug 05 2019 15:33:45 GMT-0400 (Eastern Daylight Time),1565033625243,This one is also in the parade.,main1,2,yes,A2JTSH1VPJQ8FR
234,,congruent,25,31N2WW6R9SENNA40ZNEDB6C40JT3FX,jessica,,prenominal,You see a parade of animals.,images/birds_parade_big.png,graduated_college,1,6,.7,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,birds,Cantonese,images/swan.png,no problems,That's a big ,,swan,You say to your friend:,male,big,big,Mon Aug 05 2019 15:33:45 GMT-0400 (Eastern Daylight Time),1565033625243,This one is also in the parade.,main1,3,yes,A2JTSH1VPJQ8FR
234,,congruent,25,31N2WW6R9SENNA40ZNEDB6C40JT3FX,jessica,,prenominal,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,.7,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,fish,Cantonese,images/swordfish.png,no problems,That's a big ,,swordfish,You say to your friend:,male,big,big,Mon Aug 05 2019 15:33:45 GMT-0400 (Eastern Daylight Time),1565033625243,This one is also in the parade.,main2,1,yes,A2JTSH1VPJQ8FR
234,,congruent,25,31N2WW6R9SENNA40ZNEDB6C40JT3FX,jessica,,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,.7,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,flowers,Cantonese,images/sunflower.png,no problems,That's a big ,,sunflower,You say to your friend:,male,big,big,Mon Aug 05 2019 15:33:45 GMT-0400 (Eastern Daylight Time),1565033625243,This one is also in the collection.,main2,2,yes,A2JTSH1VPJQ8FR
234,,congruent,25,31N2WW6R9SENNA40ZNEDB6C40JT3FX,jessica,,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,1,6,.7,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,trees,Cantonese,images/bonsai.png,no problems,That's a small ,,sapling,You say to your friend:,male,small,small,Mon Aug 05 2019 15:33:45 GMT-0400 (Eastern Daylight Time),1565033625243,This one is also in the landscape.,main2,3,yes,A2JTSH1VPJQ8FR
233,,congruent,24,308XBLVESJSPTVDM5BTDAEOZRZJBRT,susan,,predicative,You see a parade of animals.,images/birds_parade_big.png,graduated_high_school,1,6,.50,335HHSX8CDT2WEZAX03N3GE5MTTDHY,birds,,images/swan.png,no,That , is big.,swan,You say to your friend:,male,big,big,Mon Aug 05 2019 12:33:49 GMT-0700 (Pacific Daylight Time),1565033629352,This one is also in the parade.,main1,1,yes,A3SMQNSK314EFB
233,,congruent,24,308XBLVESJSPTVDM5BTDAEOZRZJBRT,susan,,predicative,You see the following items in a landscape.,images/landscape_small.png,graduated_high_school,1,6,.50,335HHSX8CDT2WEZAX03N3GE5MTTDHY,trees,,images/bonsai.png,no,That , is small.,tree,You say to your friend:,male,small,small,Mon Aug 05 2019 12:33:49 GMT-0700 (Pacific Daylight Time),1565033629352,This one is also in the landscape.,main1,2,yes,A3SMQNSK314EFB
233,,congruent,24,308XBLVESJSPTVDM5BTDAEOZRZJBRT,susan,,predicative,You see a parade of animals.,images/fish_parade_big.png,graduated_high_school,1,6,.50,335HHSX8CDT2WEZAX03N3GE5MTTDHY,fish,,images/swordfish.png,no,That , is big.,swordfish,You say to your friend:,male,big,big,Mon Aug 05 2019 12:33:49 GMT-0700 (Pacific Daylight Time),1565033629352,This one is also in the parade.,main1,3,yes,A3SMQNSK314EFB
233,,congruent,24,308XBLVESJSPTVDM5BTDAEOZRZJBRT,susan,,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_high_school,1,6,.50,335HHSX8CDT2WEZAX03N3GE5MTTDHY,primates,,images/spider-monkey.png,no,That , is small.,monkey,You say to your friend:,male,small,small,Mon Aug 05 2019 12:33:49 GMT-0700 (Pacific Daylight Time),1565033629352,This one is also in the parade.,main2,1,yes,A3SMQNSK314EFB
233,,congruent,24,308XBLVESJSPTVDM5BTDAEOZRZJBRT,susan,,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_high_school,1,6,.50,335HHSX8CDT2WEZAX03N3GE5MTTDHY,flowers,,images/sunflower.png,no,That , is big.,flower,You say to your friend:,male,big,big,Mon Aug 05 2019 12:33:49 GMT-0700 (Pacific Daylight Time),1565033629352,This one is also in the collection.,main2,2,yes,A3SMQNSK314EFB
233,,congruent,24,308XBLVESJSPTVDM5BTDAEOZRZJBRT,susan,,predicative,You see a parade of animals.,images/animal_parade_small.png,graduated_high_school,1,6,.50,335HHSX8CDT2WEZAX03N3GE5MTTDHY,dogs,,images/chihuahua.png,no,That , is small.,dog,You say to your friend:,male,small,small,Mon Aug 05 2019 12:33:49 GMT-0700 (Pacific Daylight Time),1565033629352,This one is also in the parade.,main2,3,yes,A3SMQNSK314EFB
232,,incongruent,34,3U8YCDAGXQ4OX7VCUG7OL7IB49I0QT,jessica,,predicative,You see a parade of animals.,images/animal_parade_small.png,higher_degree,2,6,.50,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,dogs,English,images/chihuahua.png,,That , is big.,snake,You say to your friend:,male,big,small,Mon Aug 05 2019 14:34:14 GMT-0500 (Central Daylight Time),1565033654286,This one is also in the parade.,main1,1,yes,A2MKXI4KCRRI7Y
232,,incongruent,34,3U8YCDAGXQ4OX7VCUG7OL7IB49I0QT,jessica,,predicative,You see a collection of plants.,images/plant_parade_big.png,higher_degree,2,6,.50,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,flowers,English,images/sunflower.png,,That , is small.,rose,You say to your friend:,male,small,big,Mon Aug 05 2019 14:34:14 GMT-0500 (Central Daylight Time),1565033654286,This one is also in the collection.,main1,2,yes,A2MKXI4KCRRI7Y
232,,incongruent,34,3U8YCDAGXQ4OX7VCUG7OL7IB49I0QT,jessica,,predicative,You see a parade of animals.,images/fish_parade_big.png,higher_degree,2,6,.50,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,fish,English,images/swordfish.png,,That , is small.,crab,You say to your friend:,male,small,big,Mon Aug 05 2019 14:34:14 GMT-0500 (Central Daylight Time),1565033654286,This one is also in the parade.,main1,3,yes,A2MKXI4KCRRI7Y
232,,incongruent,34,3U8YCDAGXQ4OX7VCUG7OL7IB49I0QT,jessica,,predicative,You see a parade of animals.,images/birds_parade_big.png,higher_degree,2,6,.50,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,birds,English,images/swan.png,,That , is small.,pug,You say to your friend:,male,small,big,Mon Aug 05 2019 14:34:14 GMT-0500 (Central Daylight Time),1565033654286,This one is also in the parade.,main2,1,yes,A2MKXI4KCRRI7Y
232,,incongruent,34,3U8YCDAGXQ4OX7VCUG7OL7IB49I0QT,jessica,,predicative,You see the following items in a landscape.,images/landscape_small.png,higher_degree,2,6,.50,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,trees,English,images/bonsai.png,,That , is big.,sunflower,You say to your friend:,male,big,small,Mon Aug 05 2019 14:34:14 GMT-0500 (Central Daylight Time),1565033654286,This one is also in the landscape.,main2,2,yes,A2MKXI4KCRRI7Y
232,,incongruent,34,3U8YCDAGXQ4OX7VCUG7OL7IB49I0QT,jessica,,predicative,You see a parade of animals.,images/primates_parade_small.png,higher_degree,2,6,.50,3WA2XVDZEM5RRVTTXCN3C770DRE6EJ,primates,English,images/spider-monkey.png,,That , is big.,tiger,You say to your friend:,male,big,small,Mon Aug 05 2019 14:34:14 GMT-0500 (Central Daylight Time),1565033654286,This one is also in the parade.,main2,3,yes,A2MKXI4KCRRI7Y
231,,congruent,33,3F6HPJW4JEO0DEUCLCA8WKTCP8IW2C,Barbara,,predicative,You see the following items in a landscape.,images/landscape_small.png,some_college,2,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,trees,English,images/bonsai.png,No,That , is small.,Bush,You say to your friend:,female,small,small,Mon Aug 05 2019 14:33:36 GMT-0500 (Central Daylight Time),1565033616622,This one is also in the landscape.,main1,1,yes,A359K1UO9OLEW5
231,,congruent,33,3F6HPJW4JEO0DEUCLCA8WKTCP8IW2C,Barbara,,predicative,You see a parade of animals.,images/birds_parade_big.png,some_college,2,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,birds,English,images/swan.png,No,That , is big.,swan,You say to your friend:,female,big,big,Mon Aug 05 2019 14:33:36 GMT-0500 (Central Daylight Time),1565033616622,This one is also in the parade.,main1,2,yes,A359K1UO9OLEW5
231,,congruent,33,3F6HPJW4JEO0DEUCLCA8WKTCP8IW2C,Barbara,,predicative,You see a parade of animals.,images/primates_parade_big.png,some_college,2,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,primates,English,images/gorilla.png,No,That , is big.,gorilla,You say to your friend:,female,big,big,Mon Aug 05 2019 14:33:36 GMT-0500 (Central Daylight Time),1565033616622,This one is also in the parade.,main1,3,yes,A359K1UO9OLEW5
231,,congruent,33,3F6HPJW4JEO0DEUCLCA8WKTCP8IW2C,Barbara,,predicative,You see a parade of animals.,images/animal_parade_small.png,some_college,2,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,dogs,English,images/chihuahua.png,No,That , is small.,dog,You say to your friend:,female,small,small,Mon Aug 05 2019 14:33:36 GMT-0500 (Central Daylight Time),1565033616622,This one is also in the parade.,main2,1,yes,A359K1UO9OLEW5
231,,congruent,33,3F6HPJW4JEO0DEUCLCA8WKTCP8IW2C,Barbara,,predicative,You see a collection of plants.,images/plant_parade_small.png,some_college,2,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,flowers,English,images/daisy.png,No,That , is small.,flower,You say to your friend:,female,small,small,Mon Aug 05 2019 14:33:36 GMT-0500 (Central Daylight Time),1565033616622,This one is also in the collection.,main2,2,yes,A359K1UO9OLEW5
231,,congruent,33,3F6HPJW4JEO0DEUCLCA8WKTCP8IW2C,Barbara,,predicative,You see a parade of animals.,images/fish_parade_big.png,some_college,2,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,fish,English,images/swordfish.png,No,That , is big.,swordfish,You say to your friend:,female,big,big,Mon Aug 05 2019 14:33:36 GMT-0500 (Central Daylight Time),1565033616622,This one is also in the parade.,main2,3,yes,A359K1UO9OLEW5
230,,incongruent,31,3UOUJI6MTE2OMQ84E1G04M2BH1BXUS,elizabeth,,predicative,You see a parade of animals.,images/animal_parade_small.png,graduated_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,dogs,english,images/chihuahua.png,no,That , is big.,horse,You say to your friend:,male,big,small,Mon Aug 05 2019 12:32:09 GMT-0700 (Pacific Daylight Time),1565033529390,This one is also in the parade.,main1,1,confused,A1YX4D517MM5M3
230,,incongruent,31,3UOUJI6MTE2OMQ84E1G04M2BH1BXUS,elizabeth,,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,flowers,english,images/sunflower.png,no,That , is small.,rose,You say to your friend:,male,small,big,Mon Aug 05 2019 12:32:09 GMT-0700 (Pacific Daylight Time),1565033529390,This one is also in the collection.,main1,2,confused,A1YX4D517MM5M3
230,,incongruent,31,3UOUJI6MTE2OMQ84E1G04M2BH1BXUS,elizabeth,,predicative,You see the following items in a landscape.,images/landscape_small.png,graduated_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,trees,english,images/bonsai.png,no,That , is big.,sunflower,You say to your friend:,male,big,small,Mon Aug 05 2019 12:32:09 GMT-0700 (Pacific Daylight Time),1565033529390,This one is also in the landscape.,main1,3,confused,A1YX4D517MM5M3
230,,incongruent,31,3UOUJI6MTE2OMQ84E1G04M2BH1BXUS,elizabeth,,predicative,You see a parade of animals.,images/birds_parade_small.png,graduated_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,birds,english,images/hummingbird.png,no,That , is big.,hummingbird,You say to your friend:,male,big,small,Mon Aug 05 2019 12:32:09 GMT-0700 (Pacific Daylight Time),1565033529390,This one is also in the parade.,main2,1,confused,A1YX4D517MM5M3
230,,incongruent,31,3UOUJI6MTE2OMQ84E1G04M2BH1BXUS,elizabeth,,predicative,You see a parade of animals.,images/fish_parade_big.png,graduated_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,fish,english,images/swordfish.png,no,That , is small.,shark,You say to your friend:,male,small,big,Mon Aug 05 2019 12:32:09 GMT-0700 (Pacific Daylight Time),1565033529390,This one is also in the parade.,main2,2,confused,A1YX4D517MM5M3
230,,incongruent,31,3UOUJI6MTE2OMQ84E1G04M2BH1BXUS,elizabeth,,predicative,You see a parade of animals.,images/primates_parade_big.png,graduated_college,2,6,0.5,3MGHRFQY2LDUJPO5VOJGA9PPI0WY0O,primates,english,images/gorilla.png,no,That , is small.,gorilla,You say to your friend:,male,small,big,Mon Aug 05 2019 12:32:09 GMT-0700 (Pacific Daylight Time),1565033529390,This one is also in the parade.,main2,3,confused,A1YX4D517MM5M3
229,,congruent,32,3T111IHZ5FE652YP7RFHJ8T93ZDR9W,linda,,predicative,You see a parade of animals.,images/primates_parade_big.png,some_college,1,6,1.00,3B286OTISE50PDRO1QF6PSMEEI0AJY,primates,english,images/gorilla.png,no,That , is big.,gorilla,You say to your friend:,male,big,big,Mon Aug 05 2019 15:32:21 GMT-0400 (Eastern Daylight Time),1565033541435,This one is also in the parade.,main1,1,yes,A333BKDMGVX18L
229,,congruent,32,3T111IHZ5FE652YP7RFHJ8T93ZDR9W,linda,,predicative,You see a collection of plants.,images/plant_parade_small.png,some_college,1,6,1.00,3B286OTISE50PDRO1QF6PSMEEI0AJY,flowers,english,images/daisy.png,no,That , is small.,plant,You say to your friend:,male,small,small,Mon Aug 05 2019 15:32:21 GMT-0400 (Eastern Daylight Time),1565033541435,This one is also in the collection.,main1,2,yes,A333BKDMGVX18L
229,,congruent,32,3T111IHZ5FE652YP7RFHJ8T93ZDR9W,linda,,predicative,You see a parade of animals.,images/animal_parade_big.png,some_college,1,6,1.00,3B286OTISE50PDRO1QF6PSMEEI0AJY,dogs,english,images/great-dane.png,no,That , is big.,horse,You say to your friend:,male,big,big,Mon Aug 05 2019 15:32:21 GMT-0400 (Eastern Daylight Time),1565033541435,This one is also in the parade.,main1,3,yes,A333BKDMGVX18L
229,,congruent,32,3T111IHZ5FE652YP7RFHJ8T93ZDR9W,linda,,predicative,You see a parade of animals.,images/birds_parade_big.png,some_college,1,6,1.00,3B286OTISE50PDRO1QF6PSMEEI0AJY,birds,english,images/swan.png,no,That , is big.,gorilla,You say to your friend:,male,big,big,Mon Aug 05 2019 15:32:21 GMT-0400 (Eastern Daylight Time),1565033541435,This one is also in the parade.,main2,1,yes,A333BKDMGVX18L
229,,congruent,32,3T111IHZ5FE652YP7RFHJ8T93ZDR9W,linda,,predicative,You see a parade of animals.,images/fish_parade_small.png,some_college,1,6,1.00,3B286OTISE50PDRO1QF6PSMEEI0AJY,fish,english,images/goldfish.png,no,That , is small.,fish,You say to your friend:,male,small,small,Mon Aug 05 2019 15:32:21 GMT-0400 (Eastern Daylight Time),1565033541435,This one is also in the parade.,main2,2,yes,A333BKDMGVX18L
229,,congruent,32,3T111IHZ5FE652YP7RFHJ8T93ZDR9W,linda,,predicative,You see the following items in a landscape.,images/landscape_small.png,some_college,1,6,1.00,3B286OTISE50PDRO1QF6PSMEEI0AJY,trees,english,images/bonsai.png,no,That , is small.,tree,You say to your friend:,male,small,small,Mon Aug 05 2019 15:32:21 GMT-0400 (Eastern Daylight Time),1565033541435,This one is also in the landscape.,main2,3,yes,A333BKDMGVX18L
228,,incongruent,57,35GCEFQ6I6CTSRV00Z8KEYSMCOO3ZM,Margaret,none,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,flowers,English,images/sunflower.png,no,That's a small ,,flower,You say to your friend:,female,small,big,Mon Aug 05 2019 15:31:53 GMT-0400 (Eastern Daylight Time),1565033513711,This one is also in the collection.,main1,1,yes,A3U2UNSYDPS933
228,,incongruent,57,35GCEFQ6I6CTSRV00Z8KEYSMCOO3ZM,Margaret,none,prenominal,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,fish,English,images/swordfish.png,no,That's a small ,,sailfish,You say to your friend:,female,small,big,Mon Aug 05 2019 15:31:53 GMT-0400 (Eastern Daylight Time),1565033513711,This one is also in the parade.,main1,2,yes,A3U2UNSYDPS933
228,,incongruent,57,35GCEFQ6I6CTSRV00Z8KEYSMCOO3ZM,Margaret,none,prenominal,You see the following items in a landscape.,images/landscape_small.png,graduated_college,1,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,trees,English,images/bonsai.png,no,That's a big ,,bush,You say to your friend:,female,big,small,Mon Aug 05 2019 15:31:53 GMT-0400 (Eastern Daylight Time),1565033513711,This one is also in the landscape.,main1,3,yes,A3U2UNSYDPS933
228,,incongruent,57,35GCEFQ6I6CTSRV00Z8KEYSMCOO3ZM,Margaret,none,prenominal,You see a parade of animals.,images/primates_parade_big.png,graduated_college,1,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,primates,English,images/gorilla.png,no,That's a small ,,gorilla,You say to your friend:,female,small,big,Mon Aug 05 2019 15:31:53 GMT-0400 (Eastern Daylight Time),1565033513711,This one is also in the parade.,main2,1,yes,A3U2UNSYDPS933
228,,incongruent,57,35GCEFQ6I6CTSRV00Z8KEYSMCOO3ZM,Margaret,none,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,dogs,English,images/chihuahua.png,no,That's a big ,,dog,You say to your friend:,female,big,small,Mon Aug 05 2019 15:31:53 GMT-0400 (Eastern Daylight Time),1565033513711,This one is also in the parade.,main2,2,yes,A3U2UNSYDPS933
228,,incongruent,57,35GCEFQ6I6CTSRV00Z8KEYSMCOO3ZM,Margaret,none,prenominal,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,.50,3P7RGTLO6E1V0XX6JBFIQ7MRT70AKX,birds,English,images/hummingbird.png,no,That's a big ,,bird,You say to your friend:,female,big,small,Mon Aug 05 2019 15:31:53 GMT-0400 (Eastern Daylight Time),1565033513711,This one is also in the parade.,main2,3,yes,A3U2UNSYDPS933
227,,incongruent,25,3TPZPLC3M10ZENTUDQAIN0Q82PH3P1,sarah,,prenominal,You see a parade of animals.,images/animal_parade_small.png,some_college,2,6,1.00,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,dogs,English,images/chihuahua.png,no,That's a big ,,dog,You say to your friend:,male,big,small,Mon Aug 05 2019 12:26:55 GMT-0700 (Pacific Daylight Time),1565033215081,This one is also in the parade.,main1,1,yes,A3MHKFOJIXO7QN
227,,incongruent,25,3TPZPLC3M10ZENTUDQAIN0Q82PH3P1,sarah,,prenominal,You see a parade of animals.,images/fish_parade_big.png,some_college,2,6,1.00,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,fish,English,images/swordfish.png,no,That's a small ,,swordfish,You say to your friend:,male,small,big,Mon Aug 05 2019 12:26:55 GMT-0700 (Pacific Daylight Time),1565033215081,This one is also in the parade.,main1,2,yes,A3MHKFOJIXO7QN
227,,incongruent,25,3TPZPLC3M10ZENTUDQAIN0Q82PH3P1,sarah,,prenominal,You see a parade of animals.,images/primates_parade_small.png,some_college,2,6,1.00,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,primates,English,images/spider-monkey.png,no,That's a big ,,monkey,You say to your friend:,male,big,small,Mon Aug 05 2019 12:26:55 GMT-0700 (Pacific Daylight Time),1565033215081,This one is also in the parade.,main1,3,yes,A3MHKFOJIXO7QN
227,,incongruent,25,3TPZPLC3M10ZENTUDQAIN0Q82PH3P1,sarah,,prenominal,You see a collection of plants.,images/plant_parade_big.png,some_college,2,6,1.00,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,flowers,English,images/sunflower.png,no,That's a small ,,sunflower,You say to your friend:,male,small,big,Mon Aug 05 2019 12:26:55 GMT-0700 (Pacific Daylight Time),1565033215081,This one is also in the collection.,main2,1,yes,A3MHKFOJIXO7QN
227,,incongruent,25,3TPZPLC3M10ZENTUDQAIN0Q82PH3P1,sarah,,prenominal,You see the following items in a landscape.,images/landscape_small.png,some_college,2,6,1.00,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,trees,English,images/bonsai.png,no,That's a big ,,plant,You say to your friend:,male,big,small,Mon Aug 05 2019 12:26:55 GMT-0700 (Pacific Daylight Time),1565033215081,This one is also in the landscape.,main2,2,yes,A3MHKFOJIXO7QN
227,,incongruent,25,3TPZPLC3M10ZENTUDQAIN0Q82PH3P1,sarah,,prenominal,You see a parade of animals.,images/birds_parade_big.png,some_college,2,6,1.00,3ZFRE2BDQ922L54LUMA6XUL2Y1LXZ9,birds,English,images/swan.png,no,That's a small ,,swan,You say to your friend:,male,small,big,Mon Aug 05 2019 12:26:55 GMT-0700 (Pacific Daylight Time),1565033215081,This one is also in the parade.,main2,3,yes,A3MHKFOJIXO7QN
226,,incongruent,38,3NPI0JQDAPT4D4ROS5G95DU6WOSTP6,linda,none,prenominal,You see a parade of animals.,images/animal_parade_small.png,,1,6,1.00,3K1H3NEY7LNOWI4ZDUL5IG247TGDGZ,dogs,english,images/chihuahua.png,no,That's a big ,,dog,You say to your friend:,male,big,small,Mon Aug 05 2019 14:31:13 GMT-0500 (Central Daylight Time),1565033473302,This one is also in the parade.,main1,1,yes,A3RYI5HXC2MJLN
